slice,epoch,loss,acc,f1,lr,wall_clock,gpu_mem_gb
shard01_slice00,11,1.7003053731918334,0.3181818127632141,0.2844047019092524,0.0005,7.0612633228302,0.021714210510253906
shard01_slice00,12,1.6618415985107422,0.40909090638160706,0.3997211678330647,0.0004217827674798847,7.7070817947387695,0.021714210510253906
shard01_slice00,13,1.6549161637624106,0.3545454442501068,0.3451634570511354,0.00034549150281252633,8.350475549697876,0.021714210510253906
shard01_slice00,14,1.6004244016011555,0.37272727489471436,0.35823280197264895,0.00027300475013022663,8.994883298873901,0.021714210510253906
shard01_slice00,15,1.589272562344869,0.41818180680274963,0.3857193042422109,0.00020610737385376348,9.641412019729614,0.021714210510253906
shard01_slice00,16,1.5799747536977131,0.4272727072238922,0.3962227134409007,0.00014644660940672625,10.2864511013031,0.021714210510253906
shard01_slice00,17,1.535343503634135,0.49090906977653503,0.44683633868977396,9.549150281252631e-05,10.96018934249878,0.021714210510253906
shard01_slice00,18,1.5594218794504802,0.5181818008422852,0.4709974310652372,5.4496737905816096e-05,11.634164571762085,0.021714210510253906
shard01_slice00,19,1.5699426075617473,0.41818180680274963,0.3814942056603102,2.447174185242323e-05,12.278405904769897,0.021714210510253906
shard01_slice00,20,1.538247687657674,0.45454543828964233,0.41349350599607265,6.15582970243117e-06,12.924818515777588,0.021714210510253906
shard01_slice01,1,1.8593976764678954,0.2818181812763214,0.2670456011582648,0.001,0.593508243560791,0.021714210510253906
shard01_slice01,2,1.7593425315221152,0.3272727131843567,0.30158565304632223,0.0009938441702975688,1.233668327331543,0.021714210510253906
shard01_slice01,3,1.7044568970998129,0.37272727489471436,0.35620512834478524,0.0009755282581475768,1.8737146854400635,0.021714210510253906
shard01_slice01,4,1.6191172278722128,0.3909090757369995,0.3413154133959254,0.0009455032620941839,2.518078327178955,0.021714210510253906
shard01_slice01,5,1.6105481081008912,0.2818181812763214,0.27231255639137036,0.0009045084971874737,3.1589114665985107,0.021714210510253906
shard01_slice01,6,1.527389832496643,0.38181817531585693,0.3581275717849109,0.0008535533905932737,3.8037171363830566,0.021714210510253906
shard01_slice01,7,1.518777753194173,0.45454543828964233,0.42796321863139825,0.0007938926261462366,4.445203065872192,0.021714210510253906
shard01_slice01,8,1.4565499811172484,0.37272727489471436,0.3557004866103537,0.0007269952498697733,5.089864015579224,0.021714210510253906
shard01_slice01,9,1.4516577081680297,0.3181818127632141,0.2784651973075225,0.0006545084971874737,5.73481011390686,0.021714210510253906
shard01_slice01,10,1.4221195637385051,0.4727272689342499,0.4294638300126124,0.0005782172325201155,6.379706144332886,0.021714210510253906
shard01_slice01,11,1.3799644133249918,0.5545454621315002,0.5146916198694269,0.0005,7.051997423171997,0.021714210510253906
shard01_slice01,12,1.3797933435440064,0.4363636374473572,0.42111913101674625,0.0004217827674798847,7.6945905685424805,0.021714210510253906
shard01_slice01,13,1.3572122332255045,0.5636363625526428,0.528638178638148,0.00034549150281252633,8.341211557388306,0.021714210510253906
shard01_slice01,14,1.334921667098999,0.5181818008422852,0.5011698368958212,0.00027300475013022663,9.04910659790039,0.021714210510253906
shard01_slice01,15,1.3361323680877686,0.4999999701976776,0.4784289389766171,0.00020610737385376348,9.692877054214478,0.021714210510253906
shard01_slice01,16,1.312009908358256,0.4272727072238922,0.40426852490928944,0.00014644660940672625,10.338728189468384,0.021714210510253906
shard01_slice01,17,1.3068590943018596,0.5363636016845703,0.5115739998283577,9.549150281252631e-05,10.980891227722168,0.021714210510253906
shard01_slice01,18,1.3289561144510904,0.5181818008422852,0.4961916327496526,5.4496737905816096e-05,11.622522354125977,0.021714210510253906
shard01_slice01,19,1.2939172595342001,0.45454543828964233,0.42549037248905497,2.447174185242323e-05,12.263633251190186,0.021714210510253906
shard01_slice01,20,1.2646240202585857,0.4999999701976776,0.4619879173592726,6.15582970243117e-06,12.903218030929565,0.021714210510253906
shard01_slice02,1,1.740434440612793,0.40909090638160706,0.40114321911405415,0.001,0.5915036201477051,0.021714210510253906
shard01_slice02,2,1.5808031695683797,0.4727272689342499,0.45648562694688594,0.0009938441702975688,1.236936092376709,0.021714210510253906
shard01_slice02,3,1.5473658669789632,0.4636363387107849,0.465105263423197,0.0009755282581475768,1.8831267356872559,0.021714210510253906
shard01_slice02,4,1.494085441271464,0.40909090638160706,0.36399764543407326,0.0009455032620941839,2.5276925563812256,0.021714210510253906
shard01_slice02,5,1.472309211730957,0.4727272689342499,0.43716933377475,0.0009045084971874737,3.173335313796997,0.021714210510253906
shard01_slice02,6,1.4471338090896606,0.49090906977653503,0.45886232876567296,0.0008535533905932737,3.8202319145202637,0.021714210510253906
shard01_slice02,7,1.381938759167989,0.5363636016845703,0.47690414714887164,0.0007938926261462366,4.47013783454895,0.021714210510253906
shard01_slice02,8,1.3519731512069701,0.49090906977653503,0.4620883645038799,0.0007269952498697733,5.116943597793579,0.021714210510253906
shard01_slice02,9,1.3424968605041503,0.49090906977653503,0.4631432855964478,0.0006545084971874737,5.763991594314575,0.021714210510253906
shard01_slice02,10,1.3358589868545532,0.5545454621315002,0.5378083535185494,0.0005782172325201155,6.4121785163879395,0.021714210510253906
shard01_slice02,11,1.2777587480545043,0.5454545021057129,0.5031955398864241,0.0005,7.4733216762542725,0.021714210510253906
shard01_slice02,12,1.2759569673538207,0.5363636016845703,0.5377154382310303,0.0004217827674798847,8.120027780532837,0.021714210510253906
shard01_slice02,13,1.2611070591608684,0.5090909004211426,0.471175982953482,0.00034549150281252633,8.766035795211792,0.021714210510253906
shard01_slice02,14,1.254440707842509,0.5454545021057129,0.545367514576687,0.00027300475013022663,9.414329528808594,0.021714210510253906
shard01_slice02,15,1.2087326879501343,0.5727272629737854,0.5569004820398622,0.00020610737385376348,10.063398838043213,0.021714210510253906
shard01_slice02,16,1.21585045115153,0.5454545021057129,0.5119424496510518,0.00014644660940672625,10.709287405014038,0.021714210510253906
shard01_slice02,17,1.1698285442988077,0.5727272629737854,0.5676887707740159,9.549150281252631e-05,11.352982521057129,0.021714210510253906
shard01_slice02,18,1.1903587385813394,0.6363636255264282,0.6240467188267415,5.4496737905816096e-05,11.999922037124634,0.021714210510253906
shard01_slice02,19,1.1769288810094198,0.6090908646583557,0.5961739744531198,2.447174185242323e-05,12.648374080657959,0.021714210510253906
shard01_slice02,20,1.1893429374694824,0.5545454621315002,0.5474633616989862,6.15582970243117e-06,13.296104192733765,0.021714210510253906
shard02_slice00,1,2.284481046676636,0.11818181723356247,0.10004818837363061,0.001,0.6051025390625,0.021714210510253906
shard02_slice00,2,2.1424749501546225,0.20909090340137482,0.16344729314483192,0.0009938441702975688,1.2491896152496338,0.021714210510253906
shard02_slice00,3,2.0640624148050946,0.20909090340137482,0.19884010829116608,0.0009755282581475768,1.894124984741211,0.021714210510253906
shard02_slice00,4,1.9923457218805949,0.17272727191448212,0.14666674751970624,0.0009455032620941839,2.5383100509643555,0.021714210510253906
shard02_slice00,5,1.9494005756378174,0.26363635063171387,0.20422876434174583,0.0009045084971874737,3.1817777156829834,0.021714210510253906
shard02_slice00,6,1.878962568283081,0.290909081697464,0.24783387299839318,0.0008535533905932737,3.828632116317749,0.021714210510253906
shard02_slice00,7,1.8470447721481322,0.30909091234207153,0.28817492402443745,0.0007938926261462366,4.476171493530273,0.021714210510253906
shard02_slice00,8,1.796479113260905,0.3636363446712494,0.3592828749589346,0.0007269952498697733,5.123443365097046,0.021714210510253906
shard02_slice00,9,1.7372641429901123,0.290909081697464,0.274980073295667,0.0006545084971874737,5.768594026565552,0.021714210510253906
shard02_slice00,10,1.7508007237116496,0.30909091234207153,0.29284373424946175,0.0005782172325201155,6.417456388473511,0.021714210510253906
shard02_slice00,11,1.7010982405344646,0.37272727489471436,0.3511326423040958,0.0005,7.0683276653289795,0.021714210510253906
shard02_slice00,12,1.6566094423929851,0.41818180680274963,0.38364761823016413,0.0004217827674798847,7.714752912521362,0.021714210510253906
shard02_slice00,13,1.6670610545476279,0.34545454382896423,0.3379138862535416,0.00034549150281252633,8.362249612808228,0.021714210510253906
shard02_slice00,14,1.614357183456421,0.34545454382896423,0.3005169032231496,0.00027300475013022663,9.009001016616821,0.021714210510253906
shard02_slice00,15,1.5984367911020916,0.4999999701976776,0.4835998432510431,0.00020610737385376348,9.657249689102173,0.021714210510253906
shard02_slice00,16,1.5919501374562581,0.38181817531585693,0.3473940469247731,0.00014644660940672625,10.305620670318604,0.021714210510253906
shard02_slice00,17,1.5717116174697876,0.41818180680274963,0.40356157584277835,9.549150281252631e-05,10.954042434692383,0.021714210510253906
shard02_slice00,18,1.5581005074183145,0.4727272689342499,0.46265322343324133,5.4496737905816096e-05,11.603319883346558,0.021714210510253906
shard02_slice00,19,1.549665249188741,0.48181816935539246,0.454141551862267,2.447174185242323e-05,12.253371953964233,0.021714210510253906
shard02_slice00,20,1.5331339763005574,0.3999999761581421,0.36511190288787254,6.15582970243117e-06,12.902322053909302,0.021714210510253906
shard02_slice01,1,1.8247826700210572,0.24545453488826752,0.21972565656178014,0.001,0.5896553993225098,0.021714210510253906
shard02_slice01,2,1.7439539251327514,0.3636363446712494,0.3328653041552602,0.0009938441702975688,1.2355144023895264,0.021714210510253906
shard02_slice01,3,1.6989743061065674,0.290909081697464,0.23805554832114262,0.0009755282581475768,1.8795788288116455,0.021714210510253906
shard02_slice01,4,1.6496315883000692,0.38181817531585693,0.3710596157821608,0.0009455032620941839,2.527097702026367,0.021714210510253906
shard02_slice01,5,1.6267316080729166,0.37272727489471436,0.3522707601246666,0.0009045084971874737,3.172483205795288,0.021714210510253906
shard02_slice01,6,1.6005850610733032,0.3636363446712494,0.3537939290057,0.0008535533905932737,3.8203413486480713,0.021714210510253906
shard02_slice01,7,1.5340869887669881,0.3545454442501068,0.3280639673849392,0.0007938926261462366,4.468013048171997,0.021714210510253906
shard02_slice01,8,1.496684069633484,0.44545453786849976,0.414567892946539,0.0007269952498697733,5.11394739151001,0.021714210510253906
shard02_slice01,9,1.474417888959249,0.44545453786849976,0.42244935235168085,0.0006545084971874737,5.759428262710571,0.021714210510253906
shard02_slice01,10,1.4459278914133709,0.4363636374473572,0.4279091389233214,0.0005782172325201155,6.406311988830566,0.021714210510253906
shard02_slice01,11,1.3959656791687012,0.5545454621315002,0.5465002081249744,0.0005,7.075316667556763,0.021714210510253906
shard02_slice01,12,1.3835802812576294,0.4363636374473572,0.4108675340574891,0.0004217827674798847,7.723577976226807,0.021714210510253906
shard02_slice01,13,1.365015142440796,0.5181818008422852,0.5022969182270993,0.00034549150281252633,8.37076473236084,0.021714210510253906
shard02_slice01,14,1.3495768817265827,0.4727272689342499,0.46177089647994496,0.00027300475013022663,9.017858505249023,0.021714210510253906
shard02_slice01,15,1.3309095242818196,0.5363636016845703,0.5247827897656214,0.00020610737385376348,9.665429592132568,0.021714210510253906
shard02_slice01,16,1.3213385801315307,0.49090906977653503,0.439378503486919,0.00014644660940672625,10.313791513442993,0.021714210510253906
shard02_slice01,17,1.2946374127070108,0.5999999642372131,0.5723106055118293,9.549150281252631e-05,10.959666728973389,0.021714210510253906
shard02_slice01,18,1.3088406578699747,0.49090906977653503,0.4805003814312624,5.4496737905816096e-05,11.60505986213684,0.021714210510253906
shard02_slice01,19,1.2970339431762696,0.5363636016845703,0.49000712341182273,2.447174185242323e-05,12.255083084106445,0.021714210510253906
shard02_slice01,20,1.2578521744410196,0.581818163394928,0.5487934387921387,6.15582970243117e-06,12.901674032211304,0.021714210510253906
shard02_slice02,1,1.6897525612513224,0.4636363387107849,0.4439424403739342,0.001,0.5952796936035156,0.021714210510253906
shard02_slice02,2,1.5702245712280274,0.41818180680274963,0.3815629979825426,0.0009938441702975688,1.2486979961395264,0.021714210510253906
shard02_slice02,3,1.5036085494359335,0.4363636374473572,0.4303728698528849,0.0009755282581475768,1.8946201801300049,0.021714210510253906
shard02_slice02,4,1.488890305519104,0.4727272689342499,0.45891846023026917,0.0009455032620941839,2.5421271324157715,0.021714210510253906
shard02_slice02,5,1.4339928156534831,0.4999999701976776,0.4941310483353737,0.0009045084971874737,3.1901533603668213,0.021714210510253906
shard02_slice02,6,1.3955177160898844,0.5272727012634277,0.5019097312133873,0.0008535533905932737,3.8382856845855713,0.021714210510253906
shard02_slice02,7,1.3118993867238362,0.581818163394928,0.5469299212068538,0.0007938926261462366,4.484733581542969,0.021714210510253906
shard02_slice02,8,1.3266186272303264,0.49090906977653503,0.49183588287930347,0.0007269952498697733,5.131628513336182,0.021714210510253906
shard02_slice02,9,1.2814224570592245,0.581818163394928,0.5487951922352006,0.0006545084971874737,5.78077507019043,0.021714210510253906
shard02_slice02,10,1.260718581199646,0.5363636016845703,0.4977982309599701,0.0005782172325201155,6.426443099975586,0.021714210510253906
shard02_slice02,11,1.234183188120524,0.49090906977653503,0.4814196653453127,0.0005,7.076337814331055,0.021714210510253906
shard02_slice02,12,1.1925582094192504,0.6545454263687134,0.644206543593933,0.0004217827674798847,7.7289557456970215,0.021714210510253906
shard02_slice02,13,1.212188219388326,0.5363636016845703,0.5179882141529807,0.00034549150281252633,8.378864526748657,0.021714210510253906
shard02_slice02,14,1.1692250350316367,0.5363636016845703,0.527955112227168,0.00027300475013022663,9.029790878295898,0.021714210510253906
shard02_slice02,15,1.1520751867294312,0.6272727251052856,0.6166254720322014,0.00020610737385376348,9.675944089889526,0.021714210510253906
shard02_slice02,16,1.1492060524622598,0.6272727251052856,0.6114477515674931,0.00014644660940672625,10.326499462127686,0.021714210510253906
shard02_slice02,17,1.148868026415507,0.5727272629737854,0.5652332563946321,9.549150281252631e-05,10.969602584838867,0.021714210510253906
shard02_slice02,18,1.1095938065846762,0.663636326789856,0.6594643305688992,5.4496737905816096e-05,11.616989850997925,0.021714210510253906
shard02_slice02,19,1.0990405766169231,0.5181818008422852,0.5062367811926827,2.447174185242323e-05,12.265547037124634,0.021714210510253906
shard02_slice02,20,1.0867201086680094,0.6181818246841431,0.5918309221568285,6.15582970243117e-06,12.914185762405396,0.021714210510253906
shard03_slice00,1,2.2627797451019287,0.1090909093618393,0.07586080567334297,0.001,0.5925540924072266,0.021714210510253906
shard03_slice00,2,2.146799155553182,0.24545453488826752,0.18844420252693023,0.0009938441702975688,1.2373275756835938,0.021714210510253906
shard03_slice00,3,2.0436562569936116,0.290909081697464,0.24593226278668556,0.0009755282581475768,1.8853752613067627,0.021714210510253906
shard03_slice00,4,1.9869201532999674,0.24545453488826752,0.22461538423212213,0.0009455032620941839,2.5318310260772705,0.021714210510253906
shard03_slice00,5,1.9488839534123739,0.26363635063171387,0.22345811168212162,0.0009045084971874737,3.1785619258880615,0.021714210510253906
shard03_slice00,6,1.8716354808807374,0.20909090340137482,0.1689243989286214,0.0008535533905932737,3.8250415325164795,0.021714210510253906
shard03_slice00,7,1.8429894240697224,0.290909081697464,0.25732822573257297,0.0007938926261462366,4.469427824020386,0.021714210510253906
shard03_slice00,8,1.7804993149439494,0.33636361360549927,0.30431388156851885,0.0007269952498697733,5.117784738540649,0.021714210510253906
shard03_slice00,9,1.7509723059336344,0.3636363446712494,0.3273231052417544,0.0006545084971874737,5.764037609100342,0.021714210510253906
shard03_slice00,10,1.7081058305104573,0.30909091234207153,0.29316404156397924,0.0005782172325201155,6.411327362060547,0.021714210510253906
shard03_slice00,11,1.644442297299703,0.33636361360549927,0.2961609482601103,0.0005,7.058969497680664,0.021714210510253906
shard03_slice00,12,1.6364288358688355,0.3545454442501068,0.3249258494965995,0.0004217827674798847,7.7058024406433105,0.021714210510253906
shard03_slice00,13,1.6058125457763672,0.34545454382896423,0.30410774366263216,0.00034549150281252633,8.352882623672485,0.021714210510253906
shard03_slice00,14,1.5923642307917276,0.40909090638160706,0.36548837591576266,0.00027300475013022663,9.002004384994507,0.021714210510253906
shard03_slice00,15,1.5785008503595988,0.4272727072238922,0.40279794955969334,0.00020610737385376348,9.651895999908447,0.021714210510253906
shard03_slice00,16,1.5595515712102255,0.30909091234207153,0.2909155769343266,0.00014644660940672625,10.300670385360718,0.021714210510253906
shard03_slice00,17,1.551088399251302,0.41818180680274963,0.38161616115850466,9.549150281252631e-05,10.95091462135315,0.021714210510253906
shard03_slice00,18,1.5189113082885741,0.5454545021057129,0.49213564161116985,5.4496737905816096e-05,11.601397037506104,0.021714210510253906
shard03_slice00,19,1.5272870937983194,0.3545454442501068,0.32041092559256834,2.447174185242323e-05,12.251022338867188,0.021714210510253906
shard03_slice00,20,1.5182007621129354,0.3636363446712494,0.31320140457550577,6.15582970243117e-06,12.90062665939331,0.021714210510253906
shard03_slice01,1,1.8250382633209228,0.22727271914482117,0.20886695386162887,0.001,0.5856523513793945,0.021714210510253906
shard03_slice01,2,1.7217884944279989,0.37272727489471436,0.36834722328384406,0.0009938441702975688,1.2281358242034912,0.021714210510253906
shard03_slice01,3,1.663588215192159,0.34545454382896423,0.33515584368048007,0.0009755282581475768,1.8733432292938232,0.021714210510253906
shard03_slice01,4,1.6320500812530518,0.3909090757369995,0.37085419592634716,0.0009455032620941839,2.516709804534912,0.021714210510253906
shard03_slice01,5,1.58492715771993,0.29999998211860657,0.2726809279919162,0.0009045084971874737,3.161684989929199,0.021714210510253906
shard03_slice01,6,1.5105315024058024,0.38181817531585693,0.3561769759749911,0.0008535533905932737,3.8081610202789307,0.021714210510253906
shard03_slice01,7,1.4526339537302653,0.41818180680274963,0.40498720733945914,0.0007938926261462366,4.45302939414978,0.021714210510253906
shard03_slice01,8,1.4163790102005005,0.5545454621315002,0.5150025660220062,0.0007269952498697733,5.099806547164917,0.021714210510253906
shard03_slice01,9,1.4309342505137126,0.4727272689342499,0.45249674532173767,0.0006545084971874737,5.74750828742981,0.021714210510253906
shard03_slice01,10,1.3813733790715534,0.44545453786849976,0.42119801166051973,0.0005782172325201155,6.421232223510742,0.021714210510253906
shard03_slice01,11,1.3775083373387655,0.48181816935539246,0.437634770583775,0.0005,7.070962905883789,0.021714210510253906
shard03_slice01,12,1.3177356948852539,0.5181818008422852,0.5186426161191922,0.0004217827674798847,7.717980861663818,0.021714210510253906
shard03_slice01,13,1.2939360698064168,0.5727272629737854,0.5561766590757247,0.00034549150281252633,8.364727973937988,0.021714210510253906
shard03_slice01,14,1.2763860832850138,0.4727272689342499,0.4568638782888924,0.00027300475013022663,9.014286041259766,0.021714210510253906
shard03_slice01,15,1.2586279493967691,0.4727272689342499,0.4502309424962201,0.00020610737385376348,9.664618968963623,0.021714210510253906
shard03_slice01,16,1.2459199390411377,0.4636363387107849,0.42617857090415434,0.00014644660940672625,10.31281065940857,0.021714210510253906
shard03_slice01,17,1.2754366738001506,0.5636363625526428,0.5622156806545882,9.549150281252631e-05,10.962900876998901,0.021714210510253906
shard03_slice01,18,1.2626489747365315,0.5999999642372131,0.5493252105305139,5.4496737905816096e-05,11.61071491241455,0.021714210510253906
shard03_slice01,19,1.2656113265355429,0.4999999701976776,0.4895060274897685,2.447174185242323e-05,12.255048513412476,0.021714210510253906
